route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
402,0000000022022091220230609,0003808822022091220230609,Gocciadoro "Arcate",0,D637_T0703a_Andata_sub2,1
533,0000000022022091220230609,0003808832022091220230609,Piazza Madonna Delle Laste,0,D14_C3605_Andata_sub2,2
533,0000000022022091220230609,0003808842022091220230609,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022022091220230609,0003808852022091220230609,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022022091220230609,0003808862022091220230609,Gazzoletti Piazza Dante,0,D16_C3607_Andata_sub1,2
533,0000000022022091220230609,0003808872022091220230609,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022022091220230609,0003808882022091220230609,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022022091220230609,0003808892022091220230609,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022022091220230609,0003808902022091220230609,Piazza Madonna Delle Laste,0,D12_C3603_Andata_PRINCIPALE_sub2,2
533,0000000022022091220230609,0003808912022091220230609,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022022091220230609,0003808922022091220230609,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022022091220230609,0003808932022091220230609,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022022091220230609,0003808942022091220230609,Rsa S.Bartolomeo,1,D15_C3606_Ritorno_sub1,2
533,0000000022022091220230609,0003808952022091220230609,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022022091220230609,0003808962022091220230609,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022022091220230609,0003808972022091220230609,Rsa S.Bartolomeo,1,D13_C3604_Ritorno_PRINCIPALE_sub1,2
533,0000000022022091220230609,0003808982022091220230609,Piazza Dante "Stazione Fs",1,D17_C3608_Ritorno_sub1,2
478,0000000022022091220230609,0003808992022091220230609,Spini "Casa Circondariale",0,D739_T1501c_Andata_PRINCIPALE_sub1,1
478,0000000022022091220230609,0003809002022091220230609,Spini "Casa Circondariale",0,D739_T1501c_Andata_PRINCIPALE_sub1,1
568,0000000022022091220230609,0003809022022091220230609,Spini di Gardolo,0,D164_F0410_Ritorno_sub1,2
568,0000000022022091220230609,0003809032022091220230609,Gard.D.Mezzo Dos D.La Luna,0,D6_C1111a_sub2,2
568,0000000022022091220230609,0003809042022091220230609,Spini di Gardolo,0,D707_T1113_Andata_sub2,2
568,0000000022022091220230609,0003809052022091220230609,Gardolo P.Le Neufahrn Sud,1,D767_T1753_Ritorno_sub2,2
568,0000000022022091220230609,0003809062022091220230609,Gardolo P.Le Neufahrn Nord,1,D6_C1111a_sub1,2
568,0000000022022091220230609,0003809072022091220230609,Gardolo P.Le Neufahrn Nord,1,D6_C1111a_sub1,2
568,0000000022022091220230609,0003809082022091220230609,Gardolo P.Le Neufahrn Nord,1,D6_C1111a_sub1,2
568,0000000022022091220230609,0003809092022091220230609,Gardolo P.Le Neufahrn Sud,1,D767_T1753_Ritorno_sub2,2
568,0000000022022091220230609,0003809102022091220230609,Gardolo P.Le Neufahrn Sud,1,D767_T1753_Ritorno_sub2,2
568,0000000022022091220230609,0003809112022091220230609,Gardolo Piazza,1,D7_C1112a_sub2,2
568,0000000022022091220230609,0003809122022091220230609,Gardolo Piazza,1,D7_C1112a_sub2,2
568,0000000022022091220230609,0003809132022091220230609,Gardolo Piazza,1,D7_C1112a_sub2,2
425,0000000022022091220230609,0003809142022091220230609,Spini di Gardolo,0,D164_F0410_Ritorno_sub1,1
568,0000000022022091220230609,0003809432022091220230609,Gard.D.Mezzo Dos D.La Luna,0,D6_C1111a_sub2,2
568,0000000022022091220230609,0003809442022091220230609,Gardolo P.Le Neufahrn Nord,1,D6_C1111a_sub1,2
425,0000000022022091220230609,0003809452022091220230609,Spini di Gardolo,0,D164_F0410_Ritorno_sub1,1
400,0000000032022091220230609,0003809482022091220230609,Piazza Dante "Dogana",1,D605_T0530_Ritorno_sub1,1
400,0000000102022091220230609,0003809522022091220230609,Piazza Dante "Dogana",1,D603_T0526c_Ritorno_sub1,1
400,0000000102022091220230609,0003809532022091220230609,Piazza Dante "Dogana",1,D603_T0526c_Ritorno_sub1,1
400,0000000102022091220230609,0003809542022091220230609,Povo "Polo Sociale" Cap.,0,D599_T0521h_Andata_sub1,1
400,0000000102022091220230609,0003809552022091220230609,Piazza Dante "Dogana",1,D604_T0528c_Ritorno_sub1,1
570,0000000022022091220230609,0003809572022091220230609,Povo Piazza Manci,1,D1_C0541b_Andata_sub1,2
614,0000000052022091220230609,0003809582022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809592022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809602022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809612022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809622022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809632022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809642022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809652022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809662022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809672022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809682022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809692022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000052022091220230609,0003809702022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
536,0000000052022091220230609,0003809712022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809722022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809732022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809742022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809752022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809762022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809772022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809782022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809792022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809802022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809812022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809822022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809832022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
536,0000000052022091220230609,0003809842022091220230609,Sopramonte Piazza Oveno,0,D138_F0161_Andata_sub2,1
541,0000000052022091220230609,0003809852022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809862022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809872022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809882022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809892022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809902022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809912022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809922022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809932022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809942022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809952022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809962022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809972022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
541,0000000052022091220230609,0003809982022091220230609,Grotta Piazza,0,D173_F0609_Andata_sub2,1
396,0000000052022091220230609,0003809992022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810002022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810012022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810022022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810032022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810042022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810052022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810062022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810072022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810082022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810092022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810102022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810112022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810122022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810132022091220230609,Conci "Villazzano 3",0,D147_F0309_Andata_sub1,1
396,0000000052022091220230609,0003810142022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810152022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810162022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810172022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810182022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810192022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810202022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810212022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810222022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810232022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810242022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810252022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810262022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810272022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
396,0000000052022091220230609,0003810282022091220230609,Cortesano,1,D148_F0310_Ritorno_sub1,1
614,0000000052022091220230609,0003810292022091220230609,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
539,0000000052022091220230609,0003810302022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810312022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810322022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810332022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810342022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810352022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810362022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810372022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810382022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810392022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810402022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810412022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810422022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810432022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810442022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810452022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810462022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810472022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810482022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810492022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810502022091220230609,Bettini "Madonna Bianca",0,D163_F0409_Andata_sub1,1
539,0000000052022091220230609,0003810512022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810522022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810532022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810542022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810552022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810562022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
539,0000000052022091220230609,0003810572022091220230609,Spini di Gardolo,1,D164_F0410_Ritorno_sub1,1
400,0000000052022091220230609,0003810582022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810592022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810602022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810612022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810622022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810632022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810642022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810652022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810662022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810672022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810682022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810692022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810702022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810712022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810722022091220230609,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000000052022091220230609,0003810732022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810742022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810752022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810762022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810772022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810782022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810792022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810802022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810812022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810822022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810832022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810842022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810852022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000000052022091220230609,0003810862022091220230609,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
404,0000000052022091220230609,0003810872022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810882022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810892022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810902022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810912022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810922022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810932022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810942022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810952022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810962022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810972022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810982022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003810992022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003811002022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
404,0000000052022091220230609,0003811012022091220230609,Mattarello Sud,0,D178_F0833a_Andata_sub2,1
543,0000000052022091220230609,0003811022022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811032022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811042022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811052022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811062022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811072022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811082022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811092022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811102022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811112022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811122022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811132022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811142022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811152022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
543,0000000052022091220230609,0003811162022091220230609,Lavis Nazionale,0,D208_F1713_Andata_sub2,1
411,0000000052022091220230609,0003811172022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811182022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811192022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811202022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811212022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811222022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811232022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811242022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811252022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811262022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811272022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811282022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811292022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811302022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
411,0000000052022091220230609,0003811312022091220230609,Romagnano Piazza Condini,0,D198_F1211_Andata_sub2,1
408,0000000052022091220230609,0003811322022091220230609,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052022091220230609,0003811332022091220230609,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052022091220230609,0003811342022091220230609,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052022091220230609,0003811352022091220230609,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052022091220230609,0003811362022091220230609,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052022091220230609,0003811372022091220230609,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052022091220230609,0003811382022091220230609,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052022091220230609,0003811392022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052022091220230609,0003811402022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052022091220230609,0003811412022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052022091220230609,0003811422022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052022091220230609,0003811432022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052022091220230609,0003811442022091220230609,Montevaccino,0,D699_T1061a_Andata_sub1,1
408,0000000052022091220230609,0003811452022091220230609,Villamontagna P.Predaroi,0,D192_F1025_Andata_sub1,1
408,0000000052022091220230609,0003811462022091220230609,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052022091220230609,0003811472022091220230609,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052022091220230609,0003811482022091220230609,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052022091220230609,0003811492022091220230609,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052022091220230609,0003811502022091220230609,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052022091220230609,0003811512022091220230609,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052022091220230609,0003811522022091220230609,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052022091220230609,0003811532022091220230609,Piazza Dante "Dogana",1,D193_F1026a_Ritorno_sub2,1
408,0000000052022091220230609,0003811542022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052022091220230609,0003811552022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052022091220230609,0003811562022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052022091220230609,0003811572022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052022091220230609,0003811582022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052022091220230609,0003811592022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000052022091220230609,0003811602022091220230609,Piazza Dante "Dogana",1,D701_T1062c_Ritorno_PRINCIPALE_sub1,1
538,0000000052022091220230609,0003811612022091220230609,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052022091220230609,0003811622022091220230609,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052022091220230609,0003811632022091220230609,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052022091220230609,0003811642022091220230609,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052022091220230609,0003811652022091220230609,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052022091220230609,0003811662022091220230609,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
538,0000000052022091220230609,0003811672022091220230609,Vela Centro,0,D139_F0201a_Circolare_PRINCIPALE_sub1,1
